effect,component,group,term,estimate,std.error,conf.low,conf.high
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.2584303329411065,0.12216993555015242,-0.4955913323422944,-0.014579970291454254
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.14290397250378326,0.17666575639567877,-0.4769205093716953,0.20293666119398104
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.1001806893139452,0.16791784447776212,-0.23446483671932927,0.4251043042377269
ran_pars,cond,subj_id,cor__X_c.X_k,0.17475417541425395,0.17517835772345944,-0.16050635631449978,0.4988943234698183
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.12195448992573768,0.19588059796472027,-0.25779691412160255,0.4882314620457435
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.4081087225104956,0.1712841222798825,0.04133793551857211,0.6896877616822441
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.08902250419097983,0.1871207246231803,-0.4424373652398719,0.282914816682647
fixed,cond,NA,(Intercept),-0.1406539465161257,0.13079418823031044,-0.38646138552183673,0.12358234158474886
fixed,cond,NA,X_c,0.08148614811566926,0.09883343975973091,-0.10989912666556662,0.2746134623394886
fixed,cond,NA,X_k,-0.008845386551883891,0.16776308699269843,-0.339608531097473,0.32248041980925235
fixed,cond,NA,X_c:X_k,-0.234969475604557,0.16495702028933645,-0.5564096910561258,0.08842410468061047
ran_pars,cond,item_id,sd__(Intercept),0.6588023361156887,0.049854469155853016,0.570212507966766,0.7652266633114587
ran_pars,cond,item_id,sd__X_c,0.43701722948197913,0.050130748896523185,0.34443997664961906,0.5401664589790803
ran_pars,cond,subj_id,sd__(Intercept),0.6771780312815481,0.08613148379706692,0.5294133017756146,0.8714053841481922
ran_pars,cond,subj_id,sd__X_c,0.5117120628919215,0.07225083900566118,0.3890772134736213,0.6678937803063424
ran_pars,cond,subj_id,sd__X_k,0.5748244957454152,0.07989556354165063,0.4399800126623076,0.7629006370649605
ran_pars,cond,subj_id,sd__X_c:X_k,0.7762761479509612,0.12261177326769093,0.5647209813580699,1.0438545332587903
ran_pars,cond,item_id,cor__(Intercept).X_c,0.13514175831944233,0.13430937996576642,-0.1300699566735607,0.3915978705061988
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.01957368516323028,0.17568488052605885,-0.3578545389820475,0.3220487482608937
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.05933090007967869,0.17537338618605613,-0.29009219165818517,0.4051736490074943
ran_pars,cond,subj_id,cor__X_c.X_k,-0.14511739362266768,0.17593476837404565,-0.48488581318843027,0.2095950195521985
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.04553138434021352,0.18002641291266114,-0.38508440126173304,0.3046075182483101
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.3539597269816259,0.17100662686969467,-0.013366159133086352,0.6638539048897467
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.005077452591373666,0.18937070541664114,-0.37451272140944236,0.366778802707362
fixed,cond,NA,(Intercept),-0.06523876833132115,0.11236900631984661,-0.2897267770927455,0.15838265968483592
fixed,cond,NA,X_c,-0.020191061841253605,0.14766665735191775,-0.3168608341213555,0.2733877353539384
fixed,cond,NA,X_k,-0.12629865319661138,0.1576741998245948,-0.443300318974808,0.18552907552907338
fixed,cond,NA,X_c:X_k,-0.14423533186930454,0.18948923940836232,-0.5248255448411848,0.2216249568421489
ran_pars,cond,item_id,sd__(Intercept),0.6245897520786582,0.050012838907181785,0.5339674147032285,0.7349697246889411
ran_pars,cond,item_id,sd__X_c,0.6961195488929175,0.06344635700886583,0.5793513806575611,0.8282858382938805
ran_pars,cond,subj_id,sd__(Intercept),0.5544587207799488,0.06886134609942428,0.4418540299355694,0.7081801205124694
ran_pars,cond,subj_id,sd__X_c,0.7650856546033177,0.09840514530656863,0.596903129932117,0.9786311758563926
ran_pars,cond,subj_id,sd__X_k,0.5941320563192565,0.0800478278083111,0.45546160532240376,0.7720042364222864
ran_pars,cond,subj_id,sd__X_c:X_k,0.6282366132993602,0.11029505163323568,0.4334236735203017,0.8567217073674475
ran_pars,cond,item_id,cor__(Intercept).X_c,0.15117673972042972,0.11787547607243058,-0.08794272610468931,0.37100358605847805
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.309803249029563,0.15000267657736432,-0.5881902845061241,-0.011601927288242582
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.0013696907863862105,0.1667886094397439,-0.32099867790756914,0.32328735229667027
ran_pars,cond,subj_id,cor__X_c.X_k,0.24074750157488378,0.1617541614683977,-0.09773408851078864,0.5413393573015891
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.13859408747920296,0.1918254475841171,-0.2422284409868822,0.48594229022777724
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.24402094046327927,0.18153091597335627,-0.12369577005860229,0.5800362489774853
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.33293278856311914,0.18224703004158663,-0.04738566048363282,0.650814911065442
fixed,cond,NA,(Intercept),0.12522152930545075,0.11839841804697421,-0.10731984427280614,0.3644403625636607
fixed,cond,NA,X_c,0.029163297645926234,0.13906704403334447,-0.25461737025260794,0.2975447115993808
fixed,cond,NA,X_k,-0.039550577779864565,0.14290595057608152,-0.3229937044284417,0.24286971858043138
fixed,cond,NA,X_c:X_k,0.080109354787888,0.1647727970559377,-0.23073628141947694,0.41162545307599174
ran_pars,cond,item_id,sd__(Intercept),0.561381171300563,0.04565485980374213,0.47939844067115905,0.659587032538266
ran_pars,cond,item_id,sd__X_c,0.6512166413301919,0.05946134516129376,0.5439492876484858,0.7729318426819399
ran_pars,cond,subj_id,sd__(Intercept),0.6847872367050885,0.0882665796655061,0.5343413093387162,0.8822766169673015
ran_pars,cond,subj_id,sd__X_c,0.7266934365034966,0.09524707105717828,0.568226445489378,0.9485485595300455
ran_pars,cond,subj_id,sd__X_k,0.5637578657357981,0.07718836770189114,0.4327473281634458,0.7339584096384122
ran_pars,cond,subj_id,sd__X_c:X_k,0.4415928583114826,0.11812624651870628,0.20176613543058955,0.6773334420469245
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.01641358977615086,0.12221494617460442,-0.24845058565226244,0.22482865923186535
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.10525567881173861,0.16440106564010934,-0.23217394851972137,0.4154899066136081
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.26397578326543064,0.1621873459638239,-0.5550948753586072,0.07530922050719754
ran_pars,cond,subj_id,cor__X_c.X_k,0.03640158395791645,0.17456962883092159,-0.29712546990468686,0.38184766962427497
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.08156808718425426,0.22688327692452565,-0.5152830748034725,0.3691906134543379
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.3342891151731372,0.21324084837901583,-0.7146880831649013,0.11485771445570571
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.02000252545407771,0.22702133246040246,-0.43342180275004116,0.45631173989956386
fixed,cond,NA,(Intercept),0.02991488797570469,0.12597918482766995,-0.21607956577888715,0.27584897132807196
fixed,cond,NA,X_c,0.12035620706132596,0.12936092611134356,-0.13778695674384084,0.37574917240861605
fixed,cond,NA,X_k,0.14403955355137055,0.15601821724077136,-0.15982074212585684,0.46667003100063137
fixed,cond,NA,X_c:X_k,0.05437228362580979,0.17271589453451944,-0.29507047839900225,0.3950628303987634
ran_pars,cond,item_id,sd__(Intercept),0.6411270716807548,0.04939602155212997,0.5523151674039749,0.7446299511743519
ran_pars,cond,item_id,sd__X_c,0.610758404160999,0.0587034962610287,0.5036791565635594,0.7335919019517445
ran_pars,cond,subj_id,sd__(Intercept),0.691752709507786,0.08821719236726755,0.5414752703101506,0.8824540646908544
ran_pars,cond,subj_id,sd__X_c,0.6674922746377107,0.09158340120676785,0.5105751283652611,0.8731170140625204
ran_pars,cond,subj_id,sd__X_k,0.49427589789719845,0.07408867110698439,0.364605576125367,0.6546903417532502
ran_pars,cond,subj_id,sd__X_c:X_k,0.5841555288529443,0.1114034925634032,0.3862446625694306,0.8198855305626042
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.05988170120267728,0.12894073964299682,-0.30811654575241654,0.19328612422060248
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.08793515856808079,0.16931690937377483,-0.41749882986047004,0.23458595078372096
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.15405883147439908,0.17464611714126266,-0.4767819856331994,0.19168787308132748
ran_pars,cond,subj_id,cor__X_c.X_k,0.1859330561602207,0.17294309296761828,-0.15831140279362954,0.4924569073295369
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.22911945506220502,0.19594364439297907,-0.5968230564828657,0.17544380617844624
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.19454734229334195,0.19474026412022447,-0.2021825385332152,0.548742809222535
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.15145416559435854,0.20529883343020905,-0.533602263054817,0.2550362060029885
fixed,cond,NA,(Intercept),0.022317834459395135,0.10215813364995971,-0.17554403697454102,0.22494269066064576
fixed,cond,NA,X_c,0.03458842560547978,0.13188008774513796,-0.22465363196989363,0.2911825994424818
fixed,cond,NA,X_k,0.17781473329855169,0.16159535124595698,-0.1492642545729676,0.48242872449557206
fixed,cond,NA,X_c:X_k,-0.042385773029888704,0.1713143157291402,-0.3915996255562806,0.290702203723672
ran_pars,cond,item_id,sd__(Intercept),0.599040789715346,0.049242255745384524,0.5109043930820056,0.7034760196921479
ran_pars,cond,item_id,sd__X_c,0.62595241149123515,0.05872184965225359,0.5171406901749576,0.7483517826925935
ran_pars,cond,subj_id,sd__(Intercept),0.5114566116397805,0.06626958845924164,0.3969704540653339,0.660963841137346
ran_pars,cond,subj_id,sd__X_c,0.6999795872722402,0.09216560265701751,0.5460289204790606,0.9018783248967749
ran_pars,cond,subj_id,sd__X_k,0.6545182189236829,0.0886620921020183,0.5078965430425808,0.852703086514822
ran_pars,cond,subj_id,sd__X_c:X_k,0.5808578984286756,0.10814135748820214,0.3810208512031636,0.8082496646990897
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.03243287350762582,0.12075011279095811,-0.26567535298519085,0.1995217995742412
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.0954393579912615,0.1664908027878545,-0.2341896188716278,0.40937262998988133
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.05229927101828746,0.1699983491503332,-0.28099534001914683,0.37089960908809705
ran_pars,cond,subj_id,cor__X_c.X_k,-0.2796762279358549,0.16048845916002627,-0.5745873199603141,0.056794709519723346
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.14910123462908428,0.18956383009121366,-0.23166408881414516,0.5089078683372239
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.015889326176955355,0.1981347082555892,-0.40193317415336854,0.37769162194225425
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.23174213344690264,0.1927800249028365,-0.15916082418559388,0.5875129547239212
fixed,cond,NA,(Intercept),9.773801459945994e-4,0.11280291541657006,-0.22021038218844538,0.22434480400029014
fixed,cond,NA,X_c,-0.1707002880142898,0.12588208602343626,-0.41844399834597323,0.07198724486980503
fixed,cond,NA,X_k,0.1834060179333092,0.1626421298160885,-0.1373198106039202,0.4958637600537108
fixed,cond,NA,X_c:X_k,0.07523051108623173,0.15854257797039398,-0.24373301462552105,0.38256287377894205
ran_pars,cond,item_id,sd__(Intercept),0.5760831306684032,0.04662442937676533,0.49163503953390814,0.6735632853048283
ran_pars,cond,item_id,sd__X_c,0.6026006389239791,0.05776003841569396,0.4962812765725628,0.7189048751868082
ran_pars,cond,subj_id,sd__(Intercept),0.5788346405410583,0.07185313359225258,0.4611429247459433,0.7457372133204491
ran_pars,cond,subj_id,sd__X_c,0.6578062438274003,0.08840084195415382,0.508570044325037,0.8517647842435261
ran_pars,cond,subj_id,sd__X_k,0.6338354382323738,0.08573730759010838,0.487438627415647,0.8159775253792246
ran_pars,cond,subj_id,sd__X_c:X_k,0.5154982204502253,0.10431827826461118,0.3245078242582465,0.7306778805177241
ran_pars,cond,item_id,cor__(Intercept).X_c,0.1493081863807919,0.12136192667406015,-0.08760642410459843,0.37960941049588276
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.1435397775937977,0.1656559238945086,-0.4511091669741234,0.1826133553858733
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.047463418136666026,0.1657613999306302,-0.28876565048256125,0.36040325378270194
ran_pars,cond,subj_id,cor__X_c.X_k,0.0639568465371797,0.1683591069509594,-0.2658106440057633,0.3859550136491225
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.33112513790734116,0.18894023876069863,-0.6608509730567069,0.07594528203902397
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.18538763327600255,0.20266335874901686,-0.5499793212512709,0.23379290805637773
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.2930600901243182,0.20390396160740556,-0.13054532301644578,0.6557849014143593
fixed,cond,NA,(Intercept),0.16329479560823826,0.10197055841499392,-0.031280333186407015,0.35815061815092253
fixed,cond,NA,X_c,-0.012929105044943122,0.1357284417389689,-0.28323581174541906,0.251298169770456
fixed,cond,NA,X_k,-0.12504755844805154,0.16563747411693572,-0.4438391099940036,0.2009556755978417
fixed,cond,NA,X_c:X_k,0.3562502204886761,0.1962703289989088,-0.023253963486725954,0.7576984310883769
ran_pars,cond,item_id,sd__(Intercept),0.5693999894136034,0.046543423047760143,0.48526075716595757,0.6693563241770706
ran_pars,cond,item_id,sd__X_c,0.7410797120147378,0.0657575382461305,0.6207209067961703,0.8777323718331832
ran_pars,cond,subj_id,sd__(Intercept),0.5152234799185201,0.06592586713022752,0.402722930442649,0.659844446362638
ran_pars,cond,subj_id,sd__X_c,0.6652197269655049,0.09127004354700002,0.5122751181581345,0.8671329980351216
ran_pars,cond,subj_id,sd__X_k,0.7333124302207283,0.09774977509291588,0.5647915145729213,0.9478568442767487
ran_pars,cond,subj_id,sd__X_c:X_k,0.613852582911733,0.11082542228118351,0.42314886164257565,0.8616017502193009
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.010861793835593339,0.12064445425851487,-0.2447279949318078,0.22461713647818565
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.07001929694393988,0.17064921077340783,-0.40067145093761153,0.2784031207768221
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.034729378699452675,0.1673573150179459,-0.3508944003325224,0.2943182940661527
ran_pars,cond,subj_id,cor__X_c.X_k,0.09308212169127218,0.16724997038189468,-0.2374530575998922,0.4111637229220804
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.1161743740526998,0.1889167492342803,-0.2528758892046381,0.47840322020780995
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.04404845700075668,0.19628637646937766,-0.3543273902529863,0.4066751014912403
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.15621496513220987,0.19043924665485545,-0.22770923197207837,0.5102080001357164
fixed,cond,NA,(Intercept),0.0732014387305964,0.11623580950187701,-0.15368194016896225,0.30375259963898615
fixed,cond,NA,X_c,-0.14573270719317086,0.1165124868777594,-0.37388033533561416,0.08265992847827194
fixed,cond,NA,X_k,0.409272841708103,0.14258281396850683,0.1366330839657034,0.6926801866344959
fixed,cond,NA,X_c:X_k,-0.16957771658623425,0.16780912205596255,-0.4913884626254381,0.15909058251341532
ran_pars,cond,item_id,sd__(Intercept),0.5475663212025381,0.044093622037931,0.46948182455090887,0.6392992366687212
ran_pars,cond,item_id,sd__X_c,0.592503930436841,0.0584167639394031,0.4888406168306379,0.7158732598994578
ran_pars,cond,subj_id,sd__(Intercept),0.6442773451698967,0.07779304440931051,0.5114025052364249,0.8175779818386616
ran_pars,cond,subj_id,sd__X_c,0.5763484391265473,0.07932519059623293,0.44418202088095654,0.7518827062881078
ran_pars,cond,subj_id,sd__X_k,0.4962471516897795,0.07157031753535,0.3745684278908642,0.6527389409488481
ran_pars,cond,subj_id,sd__X_c:X_k,0.6326046987781032,0.10926366125696743,0.4395451551072648,0.8777433672157618
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.04970945563264781,0.1228878153005362,-0.2882035134208229,0.18296841685421178
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.09144905875527301,0.16850734949258944,-0.4076042542504983,0.24710940014460686
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.13383645341996178,0.17387566081582578,-0.21073937346707536,0.4580141149331538
ran_pars,cond,subj_id,cor__X_c.X_k,-0.18300612765585944,0.17038728765387243,-0.5064566634072402,0.1598144202189815
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.4087778510490027,0.1696821462313531,-0.7023794242213246,-0.04322030111718461
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.12120080723530173,0.1902544955900177,-0.2610655148704935,0.4765671247215214
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.21099883514239687,0.19292792919570545,-0.5685458865777483,0.18021037497432063
fixed,cond,NA,(Intercept),-0.15399774993295795,0.12927480403562988,-0.4061987520482293,0.0917945517470859
fixed,cond,NA,X_c,-0.04963446540184901,0.11222058190727684,-0.27103170870273147,0.171893223881478
fixed,cond,NA,X_k,-0.11041405896182777,0.14881349584519787,-0.4058928774729321,0.16748020624753646
fixed,cond,NA,X_c:X_k,-0.016594079548468824,0.1696026961109126,-0.3400983199173346,0.3158578869721653
ran_pars,cond,item_id,sd__(Intercept),0.647695215899727,0.05143936710050148,0.5564781899547602,0.756292790900739
ran_pars,cond,item_id,sd__X_c,0.6485555160846354,0.060847498565533606,0.5399366274318508,0.7744855602277304
ran_pars,cond,subj_id,sd__(Intercept),0.6839696452790504,0.08569249853320474,0.5388513794246368,0.8663190158582615
ran_pars,cond,subj_id,sd__X_c,0.5308146668445433,0.07465939620760959,0.40508431632960906,0.6941905282333434
ran_pars,cond,subj_id,sd__X_k,0.46997054146968664,0.06892808315749262,0.3526515823315262,0.6253753728201047
ran_pars,cond,subj_id,sd__X_c:X_k,0.5566526288051489,0.10788064856649192,0.3659851978918755,0.7918467770101387
ran_pars,cond,item_id,cor__(Intercept).X_c,0.08471597628897237,0.12106830187849338,-0.1502494791931266,0.3143553981757329
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.06196144824561859,0.17423495085725116,-0.27856240137719,0.3921802674766096
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.11930217163957192,0.1731428170418043,-0.2191351819208422,0.44890988850983893
ran_pars,cond,subj_id,cor__X_c.X_k,-0.27790949027885026,0.17318209542798774,-0.589310111604078,0.09084716142309782
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.17498813106740038,0.19893111303555405,-0.5445188759322389,0.22207091000315843
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.04520306816833963,0.20809949499649047,-0.3707418657877093,0.43305036257925017
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.09488950355522173,0.20906052456265048,-0.48650426646587086,0.3133130206839704
fixed,cond,NA,(Intercept),-0.1270938056697298,0.12080668004307263,-0.36713697630737485,0.10461947598613051
fixed,cond,NA,X_c,-0.07689556323147786,0.12210548442917596,-0.32318964555893026,0.16001218429527342
fixed,cond,NA,X_k,-0.1734842451133794,0.1619962242891862,-0.4812620874082171,0.1407962207004756
fixed,cond,NA,X_c:X_k,0.0705528523834578,0.15072770202121322,-0.23062319821482938,0.35939401022539186
ran_pars,cond,item_id,sd__(Intercept),0.614372081697958,0.047393395016572686,0.5276165219993192,0.7140218425135613
ran_pars,cond,item_id,sd__X_c,0.5338160693166477,0.054433193836934055,0.43339311018769594,0.6494430499475425
